,city,school_name,school_rating,school_address,school_url,school_type,school_grades,school_total_students,school_teacher_ratio,school_district,English,Math,Science,pre_k_school,elementary_school,middle_school,high_school,ratio_bins,lat,lon,altitude,Asian,Black,Filipino,Hispanic,Native American,Pacific Islander,Two or more races,Unspecified,White
563,LosAlamitos,Jack L. Weaver Elementary School,9,"11872 Wembley Road, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/3854-Jack-L.-Weaver-Elementary-School/,Public district,K-5,675.0,20:1,Los Alamitos Unified School District,90.0,88.0,68.0,False,True,False,False,16-20,33.790238900000006,-118.0845631,0.0,35%,2%,4%,20%,,1%,9%,,30%
564,LosAlamitos,Los Alamitos Elementary School,8,"10862 Bloomfield Street, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/3848-Los-Alamitos-Elementary-School/,Public district,K-5,728.0,22:1,Los Alamitos Unified School District,74.0,70.0,53.0,False,True,False,False,21-30,33.80365881844577,-118.063101,0.0,16%,4%,3%,36%,,1%,10%,1%,29%
565,LosAlamitos,Sharon Christa Mcauliffe Middle School,8,"10261 Mardel Dr, Cypress, CA 90630",https://www.greatschools.org/california/los-alamitos/3850-Sharon-Christa-Mcauliffe-Middle-School/,Public district,6-8,1211.0,25:1,Los Alamitos Unified School District,72.0,57.0,56.0,False,False,True,False,21-30,33.8130355,-118.06285995138164,0.0,17%,3%,2%,27%,<1%,1%,8%,,42%
566,LosAlamitos,Montessori Greenhouse Schools,Unrated,"4001 Howard Avenue, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/12811-Montessori-Greenhouse-Schools/,Private,PK-K,49.0,Unknown,Private,,,,True,False,False,False,Unknown,33.8008215,-118.0628240039915,0.0,,,,,,,,,
567,LosAlamitos,Belmont Shores Children's Center,Unrated,"4181 Green Avenue, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/15633-Belmont-Shores-Childrens-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8020736,-118.0599589,0.0,,,,,,,,,
568,LosAlamitos,Acme Academy,Unrated,"11071 Langley Drive, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/17239-Acme-Academy/,Private,1-12,,Unknown,Private,,,,False,True,True,True,Unknown,33.8019001,-118.05291928051732,0.0,,,,,,,,,
569,LosAlamitos,Cerritos Learning Tree Pre-School,Unrated,"4181 Green Avenue, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/17935-Cerritos-Learning-Tree-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8020736,-118.0599589,0.0,,,,,,,,,
570,LosAlamitos,Los Alamitos Child Development Center,Unrated,"11872 Wembley Road, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/19963-Los-Alamitos-Child-Development-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.790238900000006,-118.0845631,0.0,,,,,,,,,
571,LosAlamitos,Lil Cottonwood Pre-School,Unrated,"Po Box 324, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/19964-Lil-Cottonwood-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
572,LosAlamitos,Mayflower Pre-School,Unrated,"4111 Katella Avenue, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/19965-Mayflower-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.80323299663762,-118.06135390035875,0.0,,,,,,,,,
573,LosAlamitos,Lil Cottonwd Playgroup,Unrated,"Po Box 324, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/27558-Lil-Cottonwd-Playgroup/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
574,LosAlamitos,Precious Life Infant Dc,Unrated,"Po Box 414, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/28220-Precious-Life-Infant-Dc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
575,LosAlamitos,Belmont Shore Children's Center,Unrated,"4181 Green Avenue, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/28487-Belmont-Shore-Childrens-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8020736,-118.0599589,0.0,,,,,,,,,
576,LosAlamitos,Little Lamb Christian Cc,Unrated,"4000 Green Avenue, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/29407-Little-Lamb-Christian-Cc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8015287,-118.06301523300412,0.0,,,,,,,,,
577,LosAlamitos,St. Hedwig Elementary School,Unrated,"3591 Orangewood Avenue, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/8263-St.-Hedwig-Elementary-School/,Private,K-8,442.0,Unknown,Private,,,,False,True,True,False,Unknown,33.7958183,-118.0749094,0.0,,,,,,,,,
578,Cypress,Oxford Academy,10,"5172 Orange Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3612-Oxford-Academy/,Public district,7-12,1250.0,64:1,Anaheim Union High School District,97.0,94.0,93.0,False,False,True,True,30+,33.82227465,-118.0425419592904,0.0,62%,1%,8%,19%,,<1%,2%,,8%
579,Cypress,Cypress High School,9,"9801 Valley View Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3603-Cypress-High-School/,Public district,9-12,2903.0,28:1,Anaheim Union High School District,74.0,48.0,51.0,False,False,False,True,21-30,33.81954246938776,-118.028031,0.0,29%,3%,7%,31%,<1%,<1%,5%,1%,24%
580,Cypress,Margaret Landell Elementary School,9,"9739 Denni Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3690-Margaret-Landell-Elementary-School/,Public district,K-6,760.0,26:1,Cypress Elementary School District,83.0,79.0,85.0,False,True,False,False,21-30,33.81976857832428,-118.05452721746526,0.0,62%,1%,4%,12%,,<1%,6%,,15%
581,Cypress,Juliet Morris Elementary School,9,"9952 Graham Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3692-Juliet-Morris-Elementary-School/,Public district,K-6,703.0,26:1,Cypress Elementary School District,74.0,68.0,66.0,False,True,False,False,21-30,33.8231774,-118.034733,0.0,38%,3%,4%,26%,,<1%,6%,,23%
582,Cypress,Lexington Junior High School,8,"4351 Orange Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3608-Lexington-Junior-High-School/,Public district,7-8,1480.0,26:1,Anaheim Union High School District,70.0,51.0,51.0,False,False,True,False,21-30,33.8251387,-118.05679923732224,0.0,30%,3%,7%,33%,<1%,1%,6%,,21%
583,Cypress,A. E. Arnold Elementary School,8,"9281 Denni Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3685-A.-E.-Arnold-Elementary-School/,Public district,K-6,739.0,24:1,Cypress Elementary School District,64.0,61.0,43.0,False,True,False,False,21-30,33.824704590405915,-118.05460224914582,0.0,32%,6%,5%,29%,<1%,<1%,3%,,25%
584,Cypress,Frank Vessels Elementary School,8,"5900 Cathy Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3694-Frank-Vessels-Elementary-School/,Public district,K-6,683.0,23:1,Cypress Elementary School District,65.0,62.0,52.0,False,True,False,False,21-30,33.8123395,-118.0313208,0.0,31%,1%,5%,25%,<1%,1%,5%,,32%
585,Cypress,Clara J. King Elementary School,7,"8710 Moody Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/3689-Clara-J.-King-Elementary-School/,Public district,K-6,569.0,23:1,Cypress Elementary School District,54.0,51.0,41.0,False,True,False,False,21-30,33.8357666,-118.04503035747678,0.0,27%,3%,7%,39%,<1%,1%,7%,,17%
586,Cypress,Alton School,Unrated,"5400 Myra Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/10064-Alton-School/,Private,8-12,36.0,Unknown,Private,,,,False,False,True,True,Unknown,33.8135917,-118.03869335015236,0.0,,,,,,,,,
587,Cypress,Montessori Children's House,Unrated,"8271 Gay Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/15617-Montessori-Childrens-House/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,33.84202265,-118.05607917288786,0.0,,,,,,,,,
588,Cypress,Wisdom Mission School,Unrated,"5851 Newman Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/16321-Wisdom-Mission-School/,Private,6-12,20.0,Unknown,Private,,,,False,False,True,True,Unknown,33.82811831428572,-118.03445497142856,0.0,,,,,,,,,
589,Cypress,Carousel Pre-School & Dcc,Unrated,"5890 Cathy Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18201-Carousel-Pre-School--Dcc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8118466,-118.0313263,0.0,,,,,,,,,
590,Cypress,A Child's Adventure Preschool & Day Care Center,Unrated,"10160 Denni St, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18709-A-Childs-Adventure-Preschool--Day-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8145347,-118.0541633450152,0.0,,,,,,,,,
591,Cypress,Oc Kids Day Care,Unrated,"10191 Saint Alban Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18710-Oc-Kids-Day-Care/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.81442804005038,-118.03841357257288,0.0,,,,,,,,,
592,Cypress,Cypress Early Learning Center,Unrated,"4539 Cerritos Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18711-Cypress-Early-Learning-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.810608349999995,-118.053718136182,0.0,,,,,,,,,
593,Cypress,Child's Adventure Day Care,Unrated,"4545 Myra Ave, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18712-Childs-Adventure-Day-Care/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8143257,-118.0528731140317,0.0,,,,,,,,,
594,Cypress,Little School Of The West,Unrated,"5471 Cerritos Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18714-Little-School-Of-The-West/,Private,PK-K,81.0,Unknown,Private,,,,True,False,False,False,Unknown,33.81067545,-118.03799069862944,0.0,,,,,,,,,
595,Cypress,Carousel Pre-School & Day Care Ct,Unrated,"5890 Cathy Ave, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18715-Carousel-Pre-School--Day-Care-Ct/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8118466,-118.0313263,0.0,,,,,,,,,
596,Cypress,Abc Development Pre-School 5,Unrated,"8630 Moody Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18717-Abc-Development-Pre-School-5/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8367217,-118.0447261,0.0,,,,,,,,,
597,Cypress,ABC Developmental Pre-School,Unrated,"9281 Denni St, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18718-ABC-Developmental-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.824704590405915,-118.05460224914582,0.0,,,,,,,,,
598,Cypress,ABC Development Pre-School 3,Unrated,"9972 Graham St, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/18719-ABC-Development-Pre-School-3/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8231774,-118.034733,0.0,,,,,,,,,
599,Cypress,Abc Development Pre-School 1,Unrated,"5791 Newman Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/19690-Abc-Development-Pre-School-1/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.82811745714286,-118.03449868571428,0.0,,,,,,,,,
600,Cypress,Cypress Park Community Church's Little School Of The West,Unrated,"5471 Cerritos Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/26087-Cypress-Park-Community-Churchs-Little-School-Of-The-West/,Private,K,9.0,Unknown,Private,,,,True,False,False,False,Unknown,33.81067545,-118.03799069862944,0.0,,,,,,,,,
601,Cypress,Del Sol School,Unrated,"5400 Myra Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/26088-Del-Sol-School/,Private,PK-12,59.0,Unknown,Private,,,,True,True,True,True,Unknown,33.8135917,-118.03869335015236,0.0,,,,,,,,,
602,Cypress,Tutor Time Child Care & Lc,Unrated,"5805 Corporate Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/28217-Tutor-Time-Child-Care--Lc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.80807215420836,-118.03054738022664,0.0,,,,,,,,,
603,Cypress,Abc Development Pre-School 4,Unrated,"4440 Surrey Drive, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/28937-Abc-Development-Pre-School-4/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.82767391358155,-118.05617525283056,0.0,,,,,,,,,
604,Cypress,Abc Development Pre-School 3,Unrated,"9972 Graham Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/29412-Abc-Development-Pre-School-3/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,33.8231774,-118.034733,0.0,,,,,,,,,
605,Cypress,Stepping Stones Learning Center,Unrated,"6211 Lee Drive, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/30083-Stepping-Stones-Learning-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8205956,-118.02457744491548,0.0,,,,,,,,,
606,Cypress,Miracle Land Preschool,Unrated,"4371 Cerritos Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/30694-Miracle-Land-Preschool/,Private,PK-K,50.0,Unknown,Private,,,,True,False,False,False,Unknown,33.8109723,-118.0565392117718,0.0,,,,,,,,,
607,Cypress,Funshine Christian Preschool,Unrated,"4321 Cerritos Ave, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/31673-Funshine-Christian-Preschool/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.8102262,-118.0387666,0.0,,,,,,,,,
608,Cypress,Miracle Land Child Development Center,Unrated,"4371 Cerritos Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/33549-Miracle-Land-Child-Development-Center/,Private,PK-4,82.0,Unknown,Private,,,,True,True,False,False,Unknown,33.8109723,-118.0565392117718,0.0,,,,,,,,,
609,Cypress,St. Irenaeus Parish School,Unrated,"9201 Grindlay Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/8271-St.-Irenaeus-Catholic-Elementary-School/,Private,K-8,318.0,Unknown,Private,,,,False,True,True,False,Unknown,33.82833,-118.041389,0.0,,,,,,,,,
610,Cypress,Calvary Chapel Christian School Of Cypre,Unrated,"5202 Lincoln Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/8771-Calvary-Chapel-Christian-School-Of-Cypre/,Private,PK-6,146.0,Unknown,Private,,,,True,True,True,False,Unknown,33.83132045,-118.04199320746405,0.0,,,,,,,,,
611,Cypress,Cypress Montessori Academy,Unrated,"8622 La Salle Street, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/9392-Cypress-Montessori-Academy/,Private,PK,52.0,Unknown,Private,,,,True,False,False,False,Unknown,33.83709895,-118.04707197888652,0.0,,,,,,,,,
612,Cypress,Grace Christian School Of Cypress,Unrated,"4545 Myra Avenue, Cypress, CA, 90630",https://www.greatschools.org/california/cypress/9964-Grace-Christian-School-Of-Cypress/,Private,PK-8,490.0,Unknown,Private,,,,True,True,True,False,Unknown,33.8143257,-118.0528731140317,0.0,,,,,,,,,
613,SantaFeSprings,Santa Fe High School,8,"10400 Orr and Day Road, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/3064-Santa-Fe-High-School/,Public district,9-12,2156.0,25:1,Whittier Union High School District,69.0,37.0,30.0,False,False,False,True,21-30,33.94012237309031,-118.09086430219068,0.0,1%,2%,1%,90%,<1%,<1%,<1%,1%,5%
614,SantaFeSprings,Lake Center Middle,7,"10503 Pioneer Boulevard, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/2526-Lake-Center-Middle/,Public district,6-8,906.0,22:1,Little Lake City Elementary School District,59.0,30.0,27.0,False,False,True,False,21-30,33.93781325,-118.08320213071276,0.0,2%,2%,1%,89%,<1%,,1%,,5%
615,SantaFeSprings,Jersey Avenue Elementary School,6,"9400 Jersey Avenue, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/2525-Jersey-Avenue-Elementary-School/,Public district,K-5,442.0,22:1,Little Lake City Elementary School District,55.0,29.0,27.0,False,True,False,False,21-30,33.9533836,-118.0815546634104,0.0,1%,1%,1%,93%,,,1%,,4%
616,SantaFeSprings,Rancho Santa Gertrudes Elementary School,6,"11233 Charlesworth Road, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/2536-Rancho-Santa-Gertrudes-Elementary-School/,Public district,K-6,358.0,22:1,Los Nietos School District,47.0,37.0,29.0,False,True,False,False,21-30,33.95533145,-118.0807425897953,0.0,1%,1%,<1%,96%,<1%,<1%,,1%,1%
617,SantaFeSprings,Lakeview Elementary School,5,"11500 Joslin Street, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/2529-Lakeview-Elementary-School/,Public district,K-5,508.0,24:1,Little Lake City Elementary School District,43.0,33.0,20.0,False,True,False,False,21-30,33.94343155,-118.0878123848368,0.0,1%,1%,1%,91%,<1%,,1%,1%,4%
618,SantaFeSprings,Santa Fe Springs Christian School,Unrated,"11434 Otto Street, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/10665-Santa-Fe-Springs-Christian-School/,Private,K-8,127.0,Unknown,Private,,,,False,True,True,False,Unknown,33.936680571428575,-118.09003381632652,0.0,,,,,,,,,
619,SantaFeSprings,Family Center,Unrated,"10349 Heritage Park Drive, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/22771-Family-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.94143583160852,-118.07555562561409,0.0,,,,,,,,,
620,SantaFeSprings,Bloomfield Center Day Care,Unrated,"11015 Bloomfield, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/22773-Bloomfield-Center-Day-Care/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
621,SantaFeSprings,Plaza de la Raza Head Start Jersey,Unrated,"1500 Joslin St, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/22777-Plaza-De-La-Raza-Head-Start-Jersey/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.9443622,-118.0878443,0.0,,,,,,,,,
622,SantaFeSprings,Kidzone Christian Pre-School,Unrated,"Po Box 4444, Santa Fe Springs, CA, 90670",https://www.greatschools.org/california/santa-fe-springs/28129-Kidzone-Christian-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
